"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"10003","5","424990","78","0","2017","A","",11,65,4905752,1360150,23899,1463,76058,"",0.44,0.40,0.49,0.48,0.54,1.21,1.21,"",0,0.0,43,195.5,3799429,343.4,985311,262.9,17930,300.4,477,48.4,24800,48.4
"10003","5","425","75","0","2017","A","",367,931,88117751,19974761,237376,1820,94665,"",0.85,0.52,0.44,0.54,0.45,0.84,0.84,"",-55,-13.0,-69,-6.9,-9481500,-9.7,-735996,-3.6,-43497,-15.5,-57,-3.0,-2934,-3.0
"10003","5","4251","76","0","2017","A","",367,931,88117751,19974761,237376,1820,94665,"",0.85,0.52,0.44,0.54,0.45,0.84,0.84,"",-55,-13.0,-69,-6.9,-9481500,-9.7,-735996,-3.6,-43497,-15.5,-57,-3.0,-2934,-3.0
"10003","5","42511","77","0","2017","A","N",7,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","425110","78","0","2017","A","N",7,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","42512","77","0","2017","A","N",360,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",-56,-13.5,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","425120","78","0","2017","A","N",360,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",-56,-13.5,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","44-45","74","0","2017","A","",1934,30939,911216589,475925430,5279190,566,29452,"",0.92,0.97,0.81,0.95,1.00,0.83,0.83,"",-7,-0.4,-412,-1.3,-605929,-0.1,-412712,-0.1,-895311,-14.5,7,1.3,367,1.3
"10003","5","441","75","0","2017","A","",172,4030,202467064,79684612,1060256,966,50241,"",0.73,1.01,0.90,1.04,1.09,0.90,0.90,"",7,4.2,-86,-2.1,-1044257,-0.5,1495852,1.9,-170417,-13.8,15,1.6,798,1.6
"10003","5","4411","76","0","2017","A","",80,2908,159678373,58426126,793935,1056,54915,"",0.86,1.12,0.97,1.14,1.16,0.86,0.86,"",3,3.9,-60,-2.0,-1674211,-1.0,1355412,2.4,-137391,-14.8,11,1.1,552,1.0
"10003","5","44111","77","0","2017","A","",36,2586,147572423,52230104,728033,1097,57062,"",0.89,1.15,1.00,1.17,1.21,0.87,0.87,"",1,2.9,-216,-7.7,-7795183,-5.0,-1574159,-2.9,-146756,-16.8,31,2.9,1605,2.9
"10003","5","441110","78","0","2017","A","",36,2586,147572423,52230104,728033,1097,57062,"",0.89,1.15,1.00,1.17,1.21,0.87,0.87,"",1,2.9,-216,-7.7,-7795183,-5.0,-1574159,-2.9,-146756,-16.8,31,2.9,1605,2.9
"10003","5","44112","77","0","2017","A","",45,322,12105950,6196022,65902,724,37645,"",0.86,0.98,0.73,0.98,0.80,0.74,0.74,"",4,9.8,155,92.8,6120972,102.3,2929571,89.7,9365,16.6,33,4.8,1699,4.7
"10003","5","441120","78","0","2017","A","",45,322,12105950,6196022,65902,724,37645,"",0.86,0.98,0.73,0.98,0.80,0.74,0.74,"",4,9.8,155,92.8,6120972,102.3,2929571,89.7,9365,16.6,33,4.8,1699,4.7
"10003","5","4412","76","0","2017","A","",19,240,9766177,4382438,87109,782,40678,"",0.68,0.78,0.60,0.70,0.91,0.77,0.77,"",0,0.0,-9,-3.6,-60488,-0.6,-112246,-2.5,-11899,-12.0,22,2.9,1147,2.9
"10003","5","44121","77","0","2017","A","N",3,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","441210","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","44122","77","0","2017","A","N",16,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","441222","78","0","2017","A","N",5,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","441228","78","0","2017","A","",11,105,4068147,2000677,58871,749,38930,"",0.78,0.72,0.58,0.69,1.40,0.81,0.81,"",0,0.0,-8,-7.1,-207992,-4.9,-124479,-5.9,-2620,-4.3,18,2.5,920,2.4
"10003","5","4413","76","0","2017","A","",72,882,33022514,16876048,179212,720,37437,"",0.63,0.80,0.77,0.88,0.94,0.97,0.97,"",2,2.9,-17,-1.9,690442,2.1,252686,1.5,-21127,-10.5,29,4.2,1489,4.1
"10003","5","44131","77","0","2017","A","",42,541,18210854,9553910,92449,648,33682,"",0.57,0.73,0.72,0.79,0.79,0.98,0.98,"",0,0.0,-18,-3.2,247023,1.4,65199,0.7,-5859,-6.0,30,4.9,1537,4.8
"10003","5","441310","78","0","2017","A","",42,541,18210854,9553910,92449,648,33682,"",0.57,0.73,0.72,0.79,0.79,0.98,0.98,"",0,0.0,-18,-3.2,247023,1.4,65199,0.7,-5859,-6.0,30,4.9,1537,4.8
"10003","5","44132","77","0","2017","A","",30,341,14811660,7322138,86763,834,43383,"",0.75,0.93,0.86,1.04,1.17,0.92,0.92,"",2,7.1,0,0.0,443419,3.1,187487,2.6,-15268,-15.0,23,2.8,1196,2.8
"10003","5","441320","78","0","2017","A","",30,341,14811660,7322138,86763,834,43383,"",0.75,0.93,0.86,1.04,1.17,0.92,0.92,"",2,7.1,0,0.0,443419,3.1,187487,2.6,-15268,-15.0,23,2.8,1196,2.8
"10003","5","442","75","0","2017","A","",93,1175,43339590,19613462,348071,709,36882,"",0.98,1.24,1.10,1.23,1.78,0.89,0.89,"",-2,-2.1,57,5.1,2773086,6.8,832857,4.4,-16858,-4.6,11,1.6,589,1.6
"10003","5","4421","76","0","2017","A","",41,491,18894341,9253002,270563,741,38507,"",0.94,1.10,0.89,1.12,2.51,0.81,0.81,"",-3,-6.8,23,4.9,1709905,10.0,672186,7.8,-8423,-3.0,34,4.8,1749,4.8
"10003","5","44211","77","0","2017","A","",41,491,18894341,9253002,270563,741,38507,"",0.94,1.10,0.89,1.12,2.51,0.81,0.81,"",-3,-6.8,23,4.9,1709905,10.0,672186,7.8,-8423,-3.0,34,4.8,1749,4.8
"10003","5","442110","78","0","2017","A","",41,491,18894341,9253002,270563,741,38507,"",0.94,1.10,0.89,1.12,2.51,0.81,0.81,"",-3,-6.8,23,4.9,1709905,10.0,672186,7.8,-8423,-3.0,34,4.8,1749,4.8
"10003","5","4422","76","0","2017","A","",53,684,24445249,10360460,77508,687,35717,"",1.04,1.36,1.36,1.35,0.88,1.00,1.00,"",1,1.9,34,5.2,1063181,4.5,160671,1.6,-8435,-9.8,-5,-0.7,-242,-0.7
"10003","5","44221","77","0","2017","A","",22,267,15272404,5080493,37119,1098,57111,"",1.09,1.84,1.84,1.78,0.99,1.00,1.00,"",0,0.0,8,3.1,591088,4.0,19226,0.4,-3841,-9.4,8,0.7,408,0.7
"10003","5","442210","78","0","2017","A","",22,267,15272404,5080493,37119,1098,57111,"",1.09,1.84,1.84,1.78,0.99,1.00,1.00,"",0,0.0,8,3.1,591088,4.0,19226,0.4,-3841,-9.4,8,0.7,408,0.7
"10003","5","44229","77","0","2017","A","",31,417,9172845,5279967,40389,423,21997,"",1.01,1.16,0.94,1.09,0.80,0.81,0.81,"",2,6.9,26,6.6,472093,5.4,141445,2.8,-4594,-10.2,-5,-1.2,-237,-1.1
"10003","5","442291","78","0","2017","A","N",4,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","442299","78","0","2017","A","N",28,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,"N",2,7.7,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","443","75","0","2017","A","",106,1269,56193953,23543471,229957,852,44282,"",1.13,1.26,1.05,1.35,0.99,0.84,0.84,"",-11,-9.4,-98,-7.2,-2769797,-4.7,-1418942,-5.7,-74415,-24.4,23,2.8,1156,2.7
"10003","5","4431","76","0","2017","A","",106,1269,56193953,23543471,229957,852,44282,"",1.13,1.26,1.05,1.35,0.99,0.84,0.84,"",-11,-9.4,-98,-7.2,-2769797,-4.7,-1418942,-5.7,-74415,-24.4,23,2.8,1156,2.7
"10003","5","44314","77","0","2017","A","",106,1269,56193953,23543471,229957,852,44282,"",1.13,1.26,1.05,1.35,0.99,0.84,0.84,"",-11,-9.4,-98,-7.2,-2769797,-4.7,-1418942,-5.7,-74415,-24.4,23,2.8,1156,2.7
"10003","5","443141","78","0","2017","A","",15,163,5994522,2882060,44995,709,36889,"",1.20,1.59,1.26,1.49,1.96,0.79,0.79,"",0,0.0,-27,-14.2,-660464,-9.9,-610498,-17.5,-27610,-38.0,34,5.0,1801,5.1
"10003","5","443142","78","0","2017","A","",91,1107,50199431,20661411,184962,872,45368,"",1.12,1.22,1.03,1.34,0.88,0.85,0.85,"",-12,-11.7,-71,-6.0,-2109333,-4.0,-808444,-3.8,-46805,-20.2,18,2.1,948,2.1
"10003","5","444","75","0","2017","A","",103,2569,88065942,44869321,609345,659,34278,"",0.74,1.00,0.91,1.03,1.23,0.91,0.91,"",-6,-5.5,-105,-3.9,-1343661,-1.5,-928482,-2.0,-110047,-15.3,16,2.5,840,2.5
"10003","5","4441","76","0","2017","A","",72,2327,79064998,40510421,434625,653,33971,"",0.68,1.03,0.92,1.05,1.04,0.89,0.89,"",-5,-6.5,-76,-3.2,-1141882,-1.4,-137814,-0.3,-46616,-9.7,11,1.7,597,1.8
"10003","5","44411","77","0","2017","A","",20,1785,55107382,30159088,333441,594,30874,"",1.04,1.26,1.23,1.31,1.39,0.98,0.97,"",0,0.0,-72,-3.9,-1494524,-2.6,-686178,-2.2,-46881,-12.3,8,1.4,396,1.3
"10003","5","444110","78","0","2017","A","",20,1785,55107382,30159088,333441,594,30874,"",1.04,1.26,1.23,1.31,1.39,0.98,0.97,"",0,0.0,-72,-3.9,-1494524,-2.6,-686178,-2.2,-46881,-12.3,8,1.4,396,1.3
"10003","5","44412","77","0","2017","A","N",3,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","444120","78","0","2017","A","N",3,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","44413","77","0","2017","A","",19,217,6744436,3507067,35791,597,31068,"",0.65,0.71,0.67,0.72,0.77,0.94,0.94,"N",-2,-9.5,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","444130","78","0","2017","A","",19,217,6744436,3507067,35791,597,31068,"",0.65,0.71,0.67,0.72,0.77,0.94,0.94,"N",-2,-9.5,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","44419","77","0","2017","A","N",31,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",-3,-8.8,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","444190","78","0","2017","A","N",31,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",-3,-8.8,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","4442","76","0","2017","A","",30,242,9000944,4358900,174720,716,37232,"",0.91,0.78,0.82,0.84,2.18,1.05,1.04,"",-3,-9.1,-29,-10.7,-201779,-2.2,-790668,-15.4,-63431,-26.6,62,9.5,3232,9.5
"10003","5","44421","77","0","2017","A","",7,48,2263601,915721,6924,905,47077,"",0.83,0.75,0.79,0.81,0.51,1.05,1.05,"",0,0.0,1,2.1,273102,13.7,25084,2.8,-3390,-32.9,89,10.9,4651,11.0
"10003","5","444210","78","0","2017","A","",7,48,2263601,915721,6924,905,47077,"",0.83,0.75,0.79,0.81,0.51,1.05,1.05,"",0,0.0,1,2.1,273102,13.7,25084,2.8,-3390,-32.9,89,10.9,4651,11.0
"10003","5","44422","77","0","2017","A","",24,194,6737343,3443179,167796,669,34788,"",0.98,0.79,0.82,0.85,2.52,1.05,1.05,"",-2,-7.7,-30,-13.4,-474881,-6.6,-815752,-19.2,-60041,-26.4,49,7.9,2555,7.9
"10003","5","444220","78","0","2017","A","",24,194,6737343,3443179,167796,669,34788,"",0.98,0.79,0.82,0.85,2.52,1.05,1.05,"",-2,-7.7,-30,-13.4,-474881,-6.6,-815752,-19.2,-60041,-26.4,49,7.9,2555,7.9
"10003","5","445","75","0","2017","A","",355,5588,135431903,83475905,702588,466,24237,"",1.21,0.90,0.79,0.92,0.91,0.88,0.88,"",6,1.7,-17,-0.3,1011034,0.8,378454,0.5,-122084,-14.8,5,1.1,256,1.1
"10003","5","4451","76","0","2017","A","",155,4548,111162437,68177886,506322,470,24443,"",0.86,0.84,0.75,0.86,0.79,0.89,0.89,"",7,4.7,-19,-0.4,537437,0.5,236334,0.3,-98529,-16.3,4,0.9,219,0.9
"10003","5","44511","77","0","2017","A","",95,4271,106665310,64304316,429348,480,24974,"",0.79,0.84,0.75,0.87,0.73,0.89,0.89,"",6,6.7,2,0.0,1042327,1.0,688034,1.1,-135312,-24.0,4,0.8,234,0.9
"10003","5","445110","78","0","2017","A","",95,4271,106665310,64304316,429348,480,24974,"",0.79,0.84,0.75,0.87,0.73,0.89,0.89,"",6,6.7,2,0.0,1042327,1.0,688034,1.1,-135312,-24.0,4,0.8,234,0.9
"10003","5","44512","77","0","2017","A","",60,277,4497127,3873570,76974,312,16250,"",1.00,0.85,0.63,0.82,1.48,0.74,0.74,"",1,1.7,-21,-7.0,-504890,-10.1,-451700,-10.4,36783,91.5,-11,-3.4,-564,-3.4
"10003","5","445120","78","0","2017","A","",60,277,4497127,3873570,76974,312,16250,"",1.00,0.85,0.63,0.82,1.48,0.74,0.74,"",1,1.7,-21,-7.0,-504890,-10.1,-451700,-10.4,36783,91.5,-11,-3.4,-564,-3.4
"10003","5","4452","76","0","2017","A","",53,338,7356536,4722163,107790,419,21786,"",1.01,0.74,0.57,0.68,1.27,0.77,0.77,"",1,1.9,9,2.7,317946,4.5,102092,2.2,-540,-0.5,7,1.7,381,1.8
"10003","5","44521","77","0","2017","A","",12,111,2861419,1676031,8790,498,25895,"",1.01,1.02,0.89,1.01,0.50,0.88,0.88,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","445210","78","0","2017","A","",12,111,2861419,1676031,8790,498,25895,"",1.01,1.02,0.89,1.01,0.50,0.88,0.88,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","44522","77","0","2017","A","N",10,0,0,0,0,0,0,"N",2.15,0,0,0,0,0,0,"N",-2,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","445220","78","0","2017","A","N",10,0,0,0,0,0,0,"N",2.15,0,0,0,0,0,0,"N",-2,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","44523","77","0","2017","A","",13,114,2543618,1711707,79196,431,22394,"",1.85,1.48,1.02,1.40,4.80,0.69,0.69,"",0,0.0,-10,-8.1,-326822,-11.4,-163447,-8.7,-5654,-6.7,-15,-3.4,-801,-3.5
"10003","5","445230","78","0","2017","A","",13,114,2543618,1711707,79196,431,22394,"",1.85,1.48,1.02,1.40,4.80,0.69,0.69,"",0,0.0,-10,-8.1,-326822,-11.4,-163447,-8.7,-5654,-6.7,-15,-3.4,-801,-3.5
"10003","5","44529","77","0","2017","A","N",19,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",3,18.8,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","445291","78","0","2017","A","N",4,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","445292","78","0","2017","A","",8,25,577819,281080,3039,443,23036,"",1.25,0.56,0.57,0.50,0.35,1.03,1.03,"N",3,60.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","445299","78","0","2017","A","",8,39,501526,403390,5244,245,12724,"",0.47,0.25,0.12,0.17,0.19,0.49,0.49,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","4453","76","0","2017","A","",147,702,16912930,10575856,88476,463,24084,"",2.40,2.23,1.97,2.24,1.77,0.89,0.89,"",-2,-1.3,-8,-1.1,155651,0.9,40028,0.4,-23015,-20.6,9,2.0,474,2.0
"10003","5","44531","77","0","2017","A","",147,702,16912930,10575856,88476,463,24084,"",2.40,2.23,1.97,2.24,1.77,0.89,0.89,"",-2,-1.3,-8,-1.1,155651,0.9,40028,0.4,-23015,-20.6,9,2.0,474,2.0
"10003","5","445310","78","0","2017","A","",147,702,16912930,10575856,88476,463,24084,"",2.40,2.23,1.97,2.24,1.77,0.89,0.89,"",-2,-1.3,-8,-1.1,155651,0.9,40028,0.4,-23015,-20.6,9,2.0,474,2.0
"10003","5","446","75","0","2017","A","",247,2514,85456874,38018363,297770,654,33994,"",1.12,1.18,0.92,1.13,0.88,0.78,0.78,"",-7,-2.8,-14,-0.6,92120,0.1,51418,0.1,-37467,-11.2,5,0.8,224,0.7
"10003","5","4461","76","0","2017","A","",247,2514,85456874,38018363,297770,654,33994,"",1.12,1.18,0.92,1.13,0.88,0.78,0.78,"",-7,-2.8,-14,-0.6,92120,0.1,51418,0.1,-37467,-11.2,5,0.8,224,0.7
"10003","5","44611","77","0","2017","A","",159,1827,66476772,28573177,170418,700,36389,"",1.25,1.26,0.98,1.22,0.79,0.77,0.77,"",-2,-1.2,-48,-2.6,-621429,-0.9,-203067,-0.7,-47845,-21.9,12,1.7,608,1.7
"10003","5","446110","78","0","2017","A","",159,1827,66476772,28573177,170418,700,36389,"",1.25,1.26,0.98,1.22,0.79,0.77,0.77,"",-2,-1.2,-48,-2.6,-621429,-0.9,-203067,-0.7,-47845,-21.9,12,1.7,608,1.7
"10003","5","44612","77","0","2017","A","",28,382,6460598,4254256,32399,325,16894,"",0.87,1.17,0.70,1.02,0.66,0.60,0.60,"",-1,-3.4,24,6.7,410545,6.8,-141811,-3.2,-8124,-20.0,0,0.0,-25,-0.1
"10003","5","446120","78","0","2017","A","",28,382,6460598,4254256,32399,325,16894,"",0.87,1.17,0.70,1.02,0.66,0.60,0.60,"",-1,-3.4,24,6.7,410545,6.8,-141811,-3.2,-8124,-20.0,0,0.0,-25,-0.1
"10003","5","44613","77","0","2017","A","",27,164,7399003,2712372,42722,868,45162,"",1.22,1.12,1.28,1.17,1.67,1.15,1.15,"",-1,-3.6,3,1.9,552264,8.1,160654,6.3,13133,44.4,51,6.2,2702,6.4
"10003","5","446130","78","0","2017","A","",27,164,7399003,2712372,42722,868,45162,"",1.22,1.12,1.28,1.17,1.67,1.15,1.15,"",-1,-3.6,3,1.9,552264,8.1,160654,6.3,13133,44.4,51,6.2,2702,6.4
"10003","5","44619","77","0","2017","A","",34,141,5120501,2478558,52231,699,36359,"",0.87,0.66,0.53,0.68,1.09,0.81,0.81,"",-2,-5.6,7,5.2,-249260,-4.6,235642,10.5,5369,11.5,-73,-9.5,-3789,-9.4
"10003","5","446191","78","0","2017","A","",21,72,1468467,1018703,25094,394,20466,"",1.06,0.71,0.47,0.66,1.40,0.66,0.66,"N",-1,-4.5,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","446199","78","0","2017","A","",13,69,3652034,1459855,27137,1017,52864,"",0.68,0.60,0.56,0.69,0.90,0.92,0.92,"N",-2,-13.3,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","447","75","0","2017","A","",104,1523,33258527,23770843,191941,420,21834,"",0.49,0.82,0.73,0.84,0.73,0.89,0.89,"",-4,-3.7,83,5.8,1139562,3.5,350481,1.5,-62946,-24.7,-9,-2.1,-472,-2.1
"10003","5","4471","76","0","2017","A","",104,1523,33258527,23770843,191941,420,21834,"",0.49,0.82,0.73,0.84,0.73,0.89,0.89,"",-4,-3.7,83,5.8,1139562,3.5,350481,1.5,-62946,-24.7,-9,-2.1,-472,-2.1
"10003","5","44711","77","0","2017","A","",92,1470,31632769,22834933,179045,414,21516,"",0.48,0.89,0.81,0.92,0.80,0.91,0.91,"",-3,-3.2,82,5.9,1019703,3.3,268010,1.2,-70641,-28.3,-10,-2.4,-533,-2.4
"10003","5","447110","78","0","2017","A","",92,1470,31632769,22834933,179045,414,21516,"",0.48,0.89,0.81,0.92,0.80,0.91,0.91,"",-3,-3.2,82,5.9,1019703,3.3,268010,1.2,-70641,-28.3,-10,-2.4,-533,-2.4
"10003","5","44719","77","0","2017","A","",12,53,1625758,935910,12896,589,30627,"",0.57,0.25,0.26,0.26,0.34,1.02,1.02,"",-1,-7.7,1,1.9,119859,8.0,82471,9.7,7695,148.0,27,4.8,1386,4.7
"10003","5","447190","78","0","2017","A","",12,53,1625758,935910,12896,589,30627,"",0.57,0.25,0.26,0.26,0.34,1.02,1.02,"",-1,-7.7,1,1.9,119859,8.0,82471,9.7,7695,148.0,27,4.8,1386,4.7
"10003","5","448","75","0","2017","A","",240,3188,58496419,37716925,426395,353,18352,"",0.95,1.15,0.85,1.08,1.02,0.74,0.74,"",-4,-1.6,-55,-1.7,-2259717,-3.7,-1413426,-3.6,-122512,-22.3,-7,-1.9,-385,-2.1
"10003","5","4481","76","0","2017","A","",149,2413,40000668,27406358,299966,319,16577,"",0.88,1.16,0.84,1.07,0.99,0.72,0.72,"",-2,-1.3,-8,-0.3,-746473,-1.8,-354303,-1.3,-88745,-22.8,-5,-1.5,-257,-1.5
"10003","5","44811","77","0","2017","A","",8,68,2218871,1218895,7304,628,32670,"",0.65,0.69,0.63,0.80,0.35,0.92,0.92,"",-1,-11.1,-7,-9.3,-201586,-8.3,-102684,-7.8,-5515,-43.0,5,0.8,289,0.9
"10003","5","448110","78","0","2017","A","",8,68,2218871,1218895,7304,628,32670,"",0.65,0.69,0.63,0.80,0.35,0.92,0.92,"",-1,-11.1,-7,-9.3,-201586,-8.3,-102684,-7.8,-5515,-43.0,5,0.8,289,0.9
"10003","5","44812","77","0","2017","A","",38,429,6373963,4575122,75348,286,14846,"",0.68,0.78,0.52,0.68,0.92,0.67,0.67,"",0,0.0,-27,-5.9,-907114,-12.5,-180149,-3.8,-15406,-17.0,-21,-6.8,-1133,-7.1
"10003","5","448120","78","0","2017","A","",38,429,6373963,4575122,75348,286,14846,"",0.68,0.78,0.52,0.68,0.92,0.67,0.67,"",0,0.0,-27,-5.9,-907114,-12.5,-180149,-3.8,-15406,-17.0,-21,-6.8,-1133,-7.1
"10003","5","44813","77","0","2017","A","",11,172,2221901,1649089,13033,249,12949,"",0.90,1.23,0.80,1.08,0.76,0.65,0.65,"",-1,-8.3,-17,-9.0,-152227,-6.4,-139774,-7.8,-6505,-33.3,7,2.9,360,2.9
"10003","5","448130","78","0","2017","A","",11,172,2221901,1649089,13033,249,12949,"",0.90,1.23,0.80,1.08,0.76,0.65,0.65,"",-1,-8.3,-17,-9.0,-152227,-6.4,-139774,-7.8,-6505,-33.3,7,2.9,360,2.9
"10003","5","44814","77","0","2017","A","",46,1313,22105486,15245273,163993,324,16832,"",0.98,1.43,1.14,1.42,1.34,0.80,0.80,"",2,4.5,32,2.5,708004,3.3,144276,1.0,-47116,-22.3,3,0.9,133,0.8
"10003","5","448140","78","0","2017","A","",46,1313,22105486,15245273,163993,324,16832,"",0.98,1.43,1.14,1.42,1.34,0.80,0.80,"",2,4.5,32,2.5,708004,3.3,144276,1.0,-47116,-22.3,3,0.9,133,0.8
"10003","5","44815","77","0","2017","A","",22,173,2587832,1885853,10808,288,14973,"",1.32,1.56,0.76,1.21,0.54,0.49,0.49,"",-1,-4.3,-9,-4.9,-144475,-5.3,-109786,-5.5,-6651,-38.1,0,0.0,-5,0.0
"10003","5","448150","78","0","2017","A","",22,173,2587832,1885853,10808,288,14973,"",1.32,1.56,0.76,1.21,0.54,0.49,0.49,"",-1,-4.3,-9,-4.9,-144475,-5.3,-109786,-5.5,-6651,-38.1,0,0.0,-5,0.0
"10003","5","44819","77","0","2017","A","",25,258,4492615,2832126,29480,335,17413,"",1.00,1.00,0.72,0.83,0.70,0.73,0.73,"",-1,-3.8,20,8.4,-49075,-1.1,33814,1.2,-7552,-20.4,-32,-8.7,-1683,-8.8
"10003","5","448190","78","0","2017","A","",25,258,4492615,2832126,29480,335,17413,"",1.00,1.00,0.72,0.83,0.70,0.73,0.73,"",-1,-3.8,20,8.4,-49075,-1.1,33814,1.2,-7552,-20.4,-32,-8.7,-1683,-8.8
"10003","5","4482","76","0","2017","A","",29,429,7335528,4775726,58724,329,17116,"",0.70,1.02,0.77,0.94,1.02,0.75,0.75,"",-3,-9.4,-47,-9.9,-1569815,-17.6,-1027640,-17.7,-34823,-37.2,-31,-8.6,-1609,-8.6
"10003","5","44821","77","0","2017","A","",29,429,7335528,4775726,58724,329,17116,"",0.70,1.02,0.77,0.94,1.02,0.75,0.75,"",-3,-9.4,-47,-9.9,-1569815,-17.6,-1027640,-17.7,-34823,-37.2,-31,-8.6,-1609,-8.6
"10003","5","448210","78","0","2017","A","",29,429,7335528,4775726,58724,329,17116,"",0.70,1.02,0.77,0.94,1.02,0.75,0.75,"",-3,-9.4,-47,-9.9,-1569815,-17.6,-1027640,-17.7,-34823,-37.2,-31,-8.6,-1609,-8.6
"10003","5","4483","76","0","2017","A","",62,346,11160223,5534841,67705,620,32263,"",1.41,1.29,0.96,1.26,1.23,0.75,0.75,"",1,1.6,0,0.0,56571,0.5,-31483,-0.6,1056,1.6,4,0.6,210,0.7
"10003","5","44831","77","0","2017","A","N",60,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,"N",2,3.4,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","448310","78","0","2017","A","N",60,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,"N",2,3.4,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","44832","77","0","2017","A","N",2,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","448320","78","0","2017","A","N",2,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"10003","5","451","75","0","2017","A","",118,1459,29416698,18981259,168566,388,20165,"",1.15,1.22,1.02,1.17,1.05,0.84,0.84,"",4,3.5,-27,-1.8,738058,2.6,-25551,-0.1,-9911,-5.6,17,4.6,866,4.5
"10003","5","4511","76","0","2017","A","",92,1214,25207847,16023229,149465,399,20773,"",1.06,1.17,1.01,1.14,1.08,0.86,0.86,"",3,3.4,10,0.8,1177435,4.9,310562,2.0,-2042,-1.3,15,3.9,807,4.0
